"문제키값","문제","오픈일자","보기순번","보기정보","정답여부"
"188","'그는 멀리 떨어진 그녀에게 꾀꾀로 편지를 썼다.'에서 '꾀꾀로'의 뜻은? ","20130404","786","틈을 내서 살그머니","정답"
"188","'그는 멀리 떨어진 그녀에게 꾀꾀로 편지를 썼다.'에서 '꾀꾀로'의 뜻은? ","20130404","787","꾀에 넘어가서",""
"188","'그는 멀리 떨어진 그녀에게 꾀꾀로 편지를 썼다.'에서 '꾀꾀로'의 뜻은? ","20130404","788","고비마다",""
"187","'그는 작년에 떼돈을 벌었으니 복가마를 탄 것이나 마찬가지지 뭔가?' 에서 '복가마를 탄 것'의 뜻은? ","20130403","781","뜻하지 않은 행운을 얻다","정답"
"187","'그는 작년에 떼돈을 벌었으니 복가마를 탄 것이나 마찬가지지 뭔가?' 에서 '복가마를 탄 것'의 뜻은? ","20130403","782","기대했던 행운을 얻다",""
"187","'그는 작년에 떼돈을 벌었으니 복가마를 탄 것이나 마찬가지지 뭔가?' 에서 '복가마를 탄 것'의 뜻은? ","20130403","783","행복을 가져다 주다",""
"187","'그는 작년에 떼돈을 벌었으니 복가마를 탄 것이나 마찬가지지 뭔가?' 에서 '복가마를 탄 것'의 뜻은? ","20130403","784","전혀 엉뚱한 결과가 나오다",""
"186","'구름 갈 제 비 가는데 철수와 민철이가 따로 놀겠느냐?'에서 '구름 갈 제 비 가는데'의 뜻은? ","20130402","777","줏대 없이 갈팡질팡하다",""
"186","'구름 갈 제 비 가는데 철수와 민철이가 따로 놀겠느냐?'에서 '구름 갈 제 비 가는데'의 뜻은? ","20130402","778","원인이 있으면 결과가 있다",""
"186","'구름 갈 제 비 가는데 철수와 민철이가 따로 놀겠느냐?'에서 '구름 갈 제 비 가는데'의 뜻은? ","20130402","779","언제나 둘이 붙어 다니다","정답"
"186","'구름 갈 제 비 가는데 철수와 민철이가 따로 놀겠느냐?'에서 '구름 갈 제 비 가는데'의 뜻은? ","20130402","780","구름이 많으면 비가 온다",""
"185","다음 중 '불땔꾼'의 뜻은?","20130401","773","불을 때는 직업을 가진 사람",""
"185","다음 중 '불땔꾼'의 뜻은?","20130401","774","성을 잘 내는 사람",""
"185","다음 중 '불땔꾼'의 뜻은?","20130401","775","남을 괴롭게 하여 분란을 일으키는 사람",""
"185","다음 중 '불땔꾼'의 뜻은?","20130401","776","심사가 비뚤어져 하는 짓이 사납고 남의 일에 헤살을 놓는 사람","정답"
"184","다음 중 '앵두장수'의 뜻은?","20130329","769","앵두를 파는 상인",""
"184","다음 중 '앵두장수'의 뜻은?","20130329","770","연애를 잘 하는 사람",""
"184","다음 중 '앵두장수'의 뜻은?","20130329","771","잘못을 저지르고 어디론지 자취를 감춘 사람","정답"
"184","다음 중 '앵두장수'의 뜻은?","20130329","772","늦바람이 나서 돌아다니는 사람",""
"183","'순영이가 내 이종동생이라고 해서 하는 말이 아니네만 그만하면 인물도 반반하고 속도 슬거워서 자네한테는 잘 어울릴 걸세.'에서 '슬거워서'의 뜻은? ","20130328","765","상냥하여 친근한 느낌을 주다",""
"183","'순영이가 내 이종동생이라고 해서 하는 말이 아니네만 그만하면 인물도 반반하고 속도 슬거워서 자네한테는 잘 어울릴 걸세.'에서 '슬거워서'의 뜻은? ","20130328","766","마음이 너그럽고 미덥다","정답"
"183","'순영이가 내 이종동생이라고 해서 하는 말이 아니네만 그만하면 인물도 반반하고 속도 슬거워서 자네한테는 잘 어울릴 걸세.'에서 '슬거워서'의 뜻은? ","20130328","767","속으로 슬기롭고 너그럽다",""
"183","'순영이가 내 이종동생이라고 해서 하는 말이 아니네만 그만하면 인물도 반반하고 속도 슬거워서 자네한테는 잘 어울릴 걸세.'에서 '슬거워서'의 뜻은? ","20130328","768","속이 꽉 차 야무지다",""
"182","다음 중 '가납사니'의 뜻은?","20130327","761","거짓말을 잘 하는 사람",""
"182","다음 중 '가납사니'의 뜻은?","20130327","762","말재주가 없는 사람",""
"182","다음 중 '가납사니'의 뜻은?","20130327","763","쓸데없는 말을 잘하는 사람","정답"
"182","다음 중 '가납사니'의 뜻은?","20130327","764","말을 더듬거리는 사람",""
"181","다음 중 '구나방'의 뜻은?","20130326","757","언행이 모질고 사나운 사람","정답"
"181","다음 중 '구나방'의 뜻은?","20130326","758","말을 험하게 하는 사람",""
"181","다음 중 '구나방'의 뜻은?","20130326","759","잔말이 많은 사람",""
"181","다음 중 '구나방'의 뜻은?","20130326","760","말을 빨리 하는 사람",""
"180","다음 중 '까마귀소식'의 뜻은? ","20130325","745","아주 불길한 소식",""
"180","다음 중 '까마귀소식'의 뜻은? ","20130325","746","소식이 전혀 없음","정답"
"180","다음 중 '까마귀소식'의 뜻은? ","20130325","747","잊어버린 약속",""
"180","다음 중 '까마귀소식'의 뜻은? ","20130325","748","기다리던 소식",""
"179","'그는 말재기여서 그의 말은 새겨들어야 한다.'에서 '말재기'의 뜻은? ","20130322","741","쓸데없는 말을 꾸며대는 사람","정답"
"179","'그는 말재기여서 그의 말은 새겨들어야 한다.'에서 '말재기'의 뜻은? ","20130322","742","말을 많이 하여 다른 사람을 괴롭히는 사람",""
"179","'그는 말재기여서 그의 말은 새겨들어야 한다.'에서 '말재기'의 뜻은? ","20130322","743","말을 재미있게 하는 사람",""
"179","'그는 말재기여서 그의 말은 새겨들어야 한다.'에서 '말재기'의 뜻은? ","20130322","744","말재간이 좋은 사람",""
"178","'우암산 중턱을 돌아서면 동네 사람들이 쌓아 놓은 돌담불이 나타난다.'에서 '돌담불'의 뜻은?","20130321","737","산이나 들에 쌓여 있는 돌무더기","정답"
"178","'우암산 중턱을 돌아서면 동네 사람들이 쌓아 놓은 돌담불이 나타난다.'에서 '돌담불'의 뜻은?","20130321","738","돌담 밑에 있는 풀섶",""
"178","'우암산 중턱을 돌아서면 동네 사람들이 쌓아 놓은 돌담불이 나타난다.'에서 '돌담불'의 뜻은?","20130321","739","돌담으로 둘러친 밭",""
"178","'우암산 중턱을 돌아서면 동네 사람들이 쌓아 놓은 돌담불이 나타난다.'에서 '돌담불'의 뜻은?","20130321","740","돌이 많은 밭",""
"177","'그는 매사에 강밭기로 이름난 구두쇠이다.'에서 '강밭기'의 뜻은? ","20130320","753","개성이 아주 강하다",""
"177","'그는 매사에 강밭기로 이름난 구두쇠이다.'에서 '강밭기'의 뜻은? ","20130320","754","몹시 야박하고 인색하다","정답"
"177","'그는 매사에 강밭기로 이름난 구두쇠이다.'에서 '강밭기'의 뜻은? ","20130320","755","무슨 일이든 꾸준히 하다",""
"177","'그는 매사에 강밭기로 이름난 구두쇠이다.'에서 '강밭기'의 뜻은? ","20130320","756","앙칼지고 고집이 세다",""
"176","'만석이는 소리도 거쿨졌을 뿐만 아니라 허우대도 헌걸차서….'에서 '거쿨졌을'의 뜻은? ","20130319","749","몸집이 크고 언행이 씩씩하다","정답"
"176","'만석이는 소리도 거쿨졌을 뿐만 아니라 허우대도 헌걸차서….'에서 '거쿨졌을'의 뜻은? ","20130319","750","행동이 빠르다",""
"176","'만석이는 소리도 거쿨졌을 뿐만 아니라 허우대도 헌걸차서….'에서 '거쿨졌을'의 뜻은? ","20130319","751","매사에 용의주도하다",""
"176","'만석이는 소리도 거쿨졌을 뿐만 아니라 허우대도 헌걸차서….'에서 '거쿨졌을'의 뜻은? ","20130319","752","성격이 온순하다",""
"175","'원래 성격이 괘다리적어서 친하기는 어렵지만 알고 보면 좋은 사람이다.'에서 '괘다리적어서'의 뜻은?","20130318","725","숫기가 없어 수줍음을 잘 타다",""
"175","'원래 성격이 괘다리적어서 친하기는 어렵지만 알고 보면 좋은 사람이다.'에서 '괘다리적어서'의 뜻은?","20130318","726","성미가 무뚝뚝하고 거칠며 뻔뻔스럽다","정답"
"175","'원래 성격이 괘다리적어서 친하기는 어렵지만 알고 보면 좋은 사람이다.'에서 '괘다리적어서'의 뜻은?","20130318","727","마음이 옹졸하여 잘 삐치다",""
"175","'원래 성격이 괘다리적어서 친하기는 어렵지만 알고 보면 좋은 사람이다.'에서 '괘다리적어서'의 뜻은?","20130318","728","성질이 까다롭고 급하다",""
"174","다음 중 '작벼리'의 뜻은?","20130315","717","물가의 모래벌판에 돌이 섞여 있는 곳","정답"
"174","다음 중 '작벼리'의 뜻은?","20130315","718","갯가에 섬처럼 박혀 있는 큰 바위",""
"174","다음 중 '작벼리'의 뜻은?","20130315","719","고기를 잡기 위해 물가에 쳐 놓은 그물",""
"174","다음 중 '작벼리'의 뜻은?","20130315","720","큰 파도를 막기 위해 설치된 방파제",""
"173","다음 중 '산따다기'의 뜻은?","20130314","713","산 속에서 주로 사는 사람",""
"173","다음 중 '산따다기'의 뜻은?","20130314","714","물건이 다닥다닥 붙은 모양",""
"173","다음 중 '산따다기'의 뜻은?","20130314","715","겉이 붉고 질이 떨어지는 쌀","정답"
"173","다음 중 '산따다기'의 뜻은?","20130314","716","산들산들 시원하게 부는 바람",""
"172","다음 중 '날찍'의 의미는?","20130313","709","하루의 품삯",""
"172","다음 중 '날찍'의 의미는?","20130313","710","일한 결과로 생기는 이익","정답"
"172","다음 중 '날찍'의 의미는?","20130313","711","일을 이루는 데 드는 비용",""
"172","다음 중 '날찍'의 의미는?","20130313","712","노동자의 하루 분량의 노동의 양",""
"171","다음 중 '골걷이'의 뜻은?","20130312","721","밭고랑의 잡풀을 뽑아 없애는 일","정답"
"171","다음 중 '골걷이'의 뜻은?","20130312","722","곡식을 고랑 단위로 거둬들이는 일",""
"171","다음 중 '골걷이'의 뜻은?","20130312","723","논이나 밭 등의 고랑이 깊게 파인 곳",""
"171","다음 중 '골걷이'의 뜻은?","20130312","724","높은 산 아래의 길고 깊숙한 골짜기",""
"170","다음 중 '살손 붙이다'의 의미는?","20130311","701","남에게 속임수를 쓰다",""
"170","다음 중 '살손 붙이다'의 의미는?","20130311","702","어떤 일에 재미를 붙이다",""
"170","다음 중 '살손 붙이다'의 의미는?","20130311","703","정성을 다하여 힘껏 하다","정답"
"170","다음 중 '살손 붙이다'의 의미는?","20130311","704","남의 일에 훼방을 놓다",""
"169","다음 중 '비릊다'의 뜻은?","20130308","697","개 말 등의 동물이 털이 빠지고 말라 있다",""
"169","다음 중 '비릊다'의 뜻은?","20130308","698","임부가 진통을 하면서 해산의 기미를 보이다","정답"
"169","다음 중 '비릊다'의 뜻은?","20130308","699","자꾸 매만지고 다듬어서 곱게 예쁘게 만들다",""
"169","다음 중 '비릊다'의 뜻은?","20130308","700","비좁은 곳에서 많은 사람들이 몸을 맞대다",""
"168","'들먹은 짓 들먹은 사람' 등에서 '들먹다'의 뜻은?","20130307","693","상냥하고도 영리하다",""
"168","'들먹은 짓 들먹은 사람' 등에서 '들먹다'의 뜻은?","20130307","694","덩치가 크고 믿음직하다",""
"168","'들먹은 짓 들먹은 사람' 등에서 '들먹다'의 뜻은?","20130307","695","못나고도 마음이 올바르지 못하다","정답"
"168","'들먹은 짓 들먹은 사람' 등에서 '들먹다'의 뜻은?","20130307","696","하는 짓이 서툴고 세련되지 못하다",""
"167","다음에서 '가라뜨다'의 뜻은?","20130306","689","눈을 아래로 향하여 뜨다","정답"
"167","다음에서 '가라뜨다'의 뜻은?","20130306","690","물 위에 있는 것을 골라서 뜨다",""
"167","다음에서 '가라뜨다'의 뜻은?","20130306","691","옳고 그름을 분명히 가려내다",""
"167","다음에서 '가라뜨다'의 뜻은?","20130306","692","몹시 화가 나서 소리를 지르다",""
"166","다음 중 '야비다리'의 뜻은 어느 것일까요?","20130305","685","길게 설명을 늘어 놓음",""
"166","다음 중 '야비다리'의 뜻은 어느 것일까요?","20130305","686","손짓 발짓하면서 웃김",""
"166","다음 중 '야비다리'의 뜻은 어느 것일까요?","20130305","687","생활의 여유가 있어 마음이 편안함",""
"166","다음 중 '야비다리'의 뜻은 어느 것일까요?","20130305","688","보잘것 없는 사람이 만족하여 교만을 부림","정답"
"165","바야흐로 춘삼월입니다. 오늘은 '봄뜻'이라는 우리말에 대해 알아보겠습니다. 다음 중 맞는 풀이를 골라 주세요~","20130304","681","봄이 오는 기운","정답"
"165","바야흐로 춘삼월입니다. 오늘은 '봄뜻'이라는 우리말에 대해 알아보겠습니다. 다음 중 맞는 풀이를 골라 주세요~","20130304","682","봄의 의미",""
"165","바야흐로 춘삼월입니다. 오늘은 '봄뜻'이라는 우리말에 대해 알아보겠습니다. 다음 중 맞는 풀이를 골라 주세요~","20130304","683","남녀 간의 사랑",""
"165","바야흐로 춘삼월입니다. 오늘은 '봄뜻'이라는 우리말에 대해 알아보겠습니다. 다음 중 맞는 풀이를 골라 주세요~","20130304","684","아지랑이",""
"164","오늘은 '풀대님'이란 우리말을 알아보겠습니다. 다음 중 맞는 것은 어느 것일까요? ","20130228","677","아무런 저항도 못하고 순순히 따름",""
"164","오늘은 '풀대님'이란 우리말을 알아보겠습니다. 다음 중 맞는 것은 어느 것일까요? ","20130228","678","죄인을 벌하려고 대기 중인 장소",""
"164","오늘은 '풀대님'이란 우리말을 알아보겠습니다. 다음 중 맞는 것은 어느 것일까요? ","20130228","679","대님을 매지 않고 그대로 터놓음","정답"
"164","오늘은 '풀대님'이란 우리말을 알아보겠습니다. 다음 중 맞는 것은 어느 것일까요? ","20130228","680","푸대접이나 시련이 예견되는 곳",""
"163","오늘은 '설피다'란 우리말을 알아보겠습니다. 다음 중 잘못 풀이된 것은 어느 것일까요?","20130227","673","짜거나 엮은 것이 거칠고 성기다",""
"163","오늘은 '설피다'란 우리말을 알아보겠습니다. 다음 중 잘못 풀이된 것은 어느 것일까요?","20130227","674","솜씨가 거칠고 서투르다",""
